snippet.textOrginal,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound
Why are you allowed to show a Porshe in public in your video? Isn't the design copyrighted? IT DOESN'T MAKE SENSE.,0.9486254,0.048396956,0.0029776322,0.149,0.806,0.045,-0.7003
"The music industry is completely absurd with how much of a mess it is to keep track of what license is applicable when and where. It's kind of disgusting, in all honesty.",0.9485944,0.045566365,0.0058392393,0.0,0.385,0.615,0.75
"For the Shakespeare one. It gets worse. Much MUCH MUCHHHH WORSE. Do you know how many Words Shakespeare has singlehandedly introduced to the English Language??? You'd have to pay Licencing fees for using words like Bandit, Critic, Elbow, Lonely, uncomfortable, and so so many more. It would be a nightmare.",0.94855267,0.04626609,0.0051813,0.207,0.73,0.063,-0.9217
Facebook's copyright system and most of its rules and regs are fecked as well............Who are they do deny us freedom of expression.......h6ukvet....metty xmas,0.9485229,0.048468858,0.0030081975,0.0,0.417,0.583,0.6369
"I watch vids about carnivory. But theyare never recommended to me. I get bombarded by rubbish about veganism.
You're talking shite.",0.9484613,0.046107814,0.0054309187,0.212,0.788,0.0,-0.3612
it is fundamentally broken. They've overstepped many times. What about the tagging system?,0.94838893,0.048535865,0.003075273,0.0,1.0,0.0,0.0
That advert at 27 minutes made me piss myself,0.94828403,0.043972798,0.007743146,0.0,1.0,0.0,0.0
I think that YouTube's system is also broken.,0.948275,0.049379896,0.0023450824,0.129,0.688,0.183,0.2344
Can you please stop giving corrupt money hungry companies idieas!!!!!!!!!!!!!!,0.9482507,0.047796816,0.0039524897,0.0,0.493,0.507,0.8012
I hate how you call Mumbo Jumbo Oli even tough its his real name but it sounds weird,0.9482341,0.04718908,0.0045768106,0.0,0.743,0.257,0.5859
you are such a capitalist,0.94817674,0.047055285,0.004768025,0.104,0.79,0.106,0.0139
What kind of scare tactic is this nonsense,0.9480381,0.047655687,0.00430616,0.0,1.0,0.0,0.0
money hungry pieces of sh**,0.94794005,0.04574617,0.006313708,0.094,0.709,0.197,0.3182
"Dont use ali as an example
Dont use an idiot with idiotic fans as an example",0.94790775,0.048689064,0.0034032427,0.149,0.851,0.0,-0.5411
Honestly all this tells me is the big firms are evil and “synchronization licenses” are the stupidest thing I’ve ever heard of.,0.9478818,0.046240408,0.005877847,0.186,0.746,0.067,-0.4926
Not one take. Very disappointed in you.,0.9477398,0.04722411,0.005036104,0.0,1.0,0.0,0.0
"What a filthy commie propaganda
What next, workers rigths? Absurd",0.9477333,0.048388857,0.0038778835,0.102,0.727,0.171,0.8471
"Nono, it’s defo broken, one of my vids got taken down in Denmark, does it matter that I have never had a viewer from Denmark? NO! it really affects my entire channel! It’s broken 100099%",0.9476684,0.047561992,0.004769663,0.0,1.0,0.0,0.0
Capitalism is poison,0.947667,0.04752695,0.0048059924,0.0,0.774,0.226,0.6239
i swear im so dumb this video is going to make me trick myself into thinking lets plays are copyright infringement and morally wrong.did you know that laws and morals are two different things?,0.9476373,0.04724801,0.0051147356,0.0,0.0,1.0,0.2732
This is really unsettling that whole industries are breaking copyright laws,0.9473474,0.04997964,0.002672888,0.0,0.877,0.123,0.2732
Disney lobbying is so depressing when they dare try to copyright people's cultures and religion,0.9472223,0.04981354,0.0029641571,0.149,0.851,0.0,-0.6278
"You know things are messed up when the band that did ""I come from a land down under"" got sued for the brief flute solo thst played a single line of ""kukabura sits in an old gum tree.""

The lawsuit bankrupted them, and the person who played thst part ended his own life because of it.",0.9472138,0.049432117,0.0033540626,0.046,0.823,0.132,0.9164
"Just read Stephan Kinsella's ""Against Intellectual Property"".... BOOOOM! I just invalidated the thesis of your video.",0.94713575,0.048384152,0.004480081,0.132,0.788,0.08,-0.5551
"As an Anarchist, I HATE copyright. There is no justification for owning ANYTHING, especially art.",0.9469124,0.048934277,0.004153309,0.0,0.612,0.388,0.5859
This is horrifying.,0.9469034,0.046580065,0.006516536,0.649,0.351,0.0,-0.5719
What is wrong with that shirt?,0.9467527,0.050287023,0.0029602773,0.0,0.513,0.487,0.5859
so basically i hate capitalism,0.94661266,0.048222978,0.005164405,0.0,1.0,0.0,0.0
They are both broken.,0.9464718,0.04984788,0.0036802946,0.0,0.658,0.342,0.564
How in the world do lawyers get a free pass in this criticism?  Their expense is ridiculous.,0.94640285,0.048839275,0.0047578043,0.0,1.0,0.0,0.0
"Copyright is immoral and unethical,and I will not respected.
I think it should be absolutely destroyed.
Go Find another way to make money that isn't censoring me.",0.94617033,0.049154803,0.004674861,0.0,0.836,0.164,0.3223
YouTube doesn't deserve Tom Scott.,0.9460458,0.05024568,0.0037084075,0.111,0.766,0.122,0.2023
"Copyright, Intellectual Property and Private property laws are nothing but scams designed to keep people poor.",0.9459498,0.05147717,0.0025729463,0.0,0.788,0.212,0.2235
"A lot of things about copyright law scare me, but what creeps me out are those claims where one song ""sounds like"" another, and they don't actually sound anything alike to my ears.",0.945878,0.050208665,0.0039133644,0.0,0.669,0.331,0.7871
It's all ridiculous i.m.h.o.,0.94502085,0.0481579,0.00682125,0.288,0.411,0.302,-0.2008
"By the way, who decided that the plural of emoji is emoji? 'Cause I hate that.",0.94493186,0.049350243,0.005717846,0.162,0.838,0.0,-0.4767
"Why the hell did I watch a 42 minute long video, I'm not even a content creator..!?

Edit: Alright, got it!",0.94484437,0.049399983,0.0057556466,0.273,0.727,0.0,-0.128
"I get it’s a catchy title, but YouTube’s system is so much worse than it should be, and that’s why people call it broken",0.94482386,0.048861302,0.0063147573,0.13,0.827,0.043,-0.5727
"42 minutes of explaining and defending the unethical bureaucracy of copyright laws. definitely the most disappointing video of Toms. nothing to due with copyleft, kopimism or how creativity doesn't really exist rendering IP and copyright laws absolutely absurd.",0.9447247,0.049483415,0.0057919817,0.0,1.0,0.0,0.0
"The thing I have a big issue with is companies copyrighting content after it's been used in someone's video then claiming it, most of the time when it wasn't created by them. That's straight up evil.",0.9444709,0.050963283,0.004565856,0.0,0.448,0.552,0.5719
What is infuriating is all the rest of the world being under US broken rights laws because Youtube isn't based in Panama,0.9444245,0.05306168,0.0025138136,0.0,0.821,0.179,0.8985
"za warudo, your copyright system is broken",0.9442773,0.05296356,0.0027590848,0.0,1.0,0.0,0.0
"No no no no, both the World's and the YouTube's copyright systems are broken.",0.944249,0.052747555,0.0030034177,0.0,1.0,0.0,0.0
"copy rights are sheit 
the fact that an artist can still make money from songs 75 years AFTER his death is insanity
i dont get paid for work i did 75 years ago either, infact i stop getting paid as soon as i die
its effing nonsense",0.9442473,0.05044969,0.005302918,0.0,0.965,0.035,0.5187
Britanians sons die for nothing.,0.9439226,0.053462565,0.0026148336,0.0,0.0,0.0,0.0
Everything is broken,0.94368464,0.052487116,0.003828244,0.0,0.72,0.28,0.6468
"Oh god, walls lined with Gifs would give me an aneurism. I can't stand reading a blog or w/e when there's a gif wildin' out next to text!",0.94327015,0.049881484,0.006848354,0.107,0.893,0.0,-0.0516
London is dirty! Is that a power cord coming out of trash bin at 29:31?,0.94323194,0.052643847,0.0041241525,0.129,0.683,0.189,0.128
"I'm sorry, but it is broken. If you use 8 seconds of someone's music in a 10 minute video that is otherwise entirely yours, they take all the money from that 10 minute video. It's broken, and it's stupid, and it makes no sense to give someone all the money for the WHOLE VIDEO for 8 seconds out of a 10 minute video. You know that is ridiculous.",0.94300133,0.05089399,0.006104643,0.0,0.874,0.126,0.0772
I disagree with this video,0.9429722,0.053791344,0.0032364288,0.0,1.0,0.0,0.0
🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️Why am I still alive?,0.9428812,0.052005686,0.005113071,0.113,0.887,0.0,-0.1027
I also hate memories,0.94287986,0.05108461,0.00603557,0.0,0.592,0.408,0.7027
"copyright is kind of a huge clusterfuck, huh? it certainly doesn't benefit artists. maybe we should abolish it altogether",0.94286186,0.05177858,0.0053595677,0.0,1.0,0.0,0.0
Internet Historian must be shitting himself,0.9427605,0.053205516,0.004033992,0.0,0.66,0.34,0.7717
Intellectual property is illegitimate and copyright shouldn't exist.,0.9427579,0.05479731,0.0024448135,0.121,0.747,0.132,0.0516
The copyright system sucks i made my OWN video i recorded it on my own and i got copyrighted just WHY,0.9427486,0.05208357,0.0051678903,0.18,0.82,0.0,-0.296
"Photographers are the most pretentious ""artists"" with the laziest medium. They're jokes.",0.942549,0.050149187,0.007301773,0.0,1.0,0.0,0.0
It is rather suspicious that this got recommended to me.,0.9423912,0.054015204,0.0035935424,0.057,0.899,0.044,-0.1531
No its a corrupt censoring left wing lying company,0.9423871,0.05487486,0.002737966,0.0,1.0,0.0,0.0
"Guys, I dont feel so good.",0.94198257,0.052986052,0.0050314437,0.0,1.0,0.0,0.0
"Companies: *corrupted*
Me: this is literally why capitalism is a bad idea",0.94196254,0.053626433,0.0044109547,0.039,0.768,0.193,0.9168
How the hell have yoh made me watch a video this long about copyright,0.941934,0.054817747,0.003248253,0.0,0.958,0.042,0.2023
What a waste of time. None of this complex lawyering is productive to society or human flourishing,0.94156694,0.05334927,0.005083855,0.0,0.455,0.545,0.7181
"This is just outrageous misrepresentation of the facts and situation of copyright law.  Prety much every sentence I hear on this is provably false.  I'm sorry, but I can't watch any more, I'm up to 10:00, and I'm done.  


9:30: Not true.  Not even close.  Copyright assigns rectitude according the to scope of the copied work, and the damage done to the potential market.  The scope of a person reacting to seconds of a copyrighted work is miniscule.  The damage done to the potential market is literally nothing.  It's not a 'blurry line', it's a four hundred and fifty metre by 8,000 kilometre line made of human blood.  If you call that decision a 'nuanced' one, you're a damned liar.


This video is terrible, and anyone who was involved in it's production is personally responsible to a degree for the creeping corruption slipping our democracies into corporation.",0.9415451,0.05327065,0.005184198,0.072,0.431,0.498,0.8367
so basically most youtubers who are complaining are entitled inconsiderate pricks expecting to use anyone's work for without license,0.9414696,0.0551211,0.003409325,0.048,0.889,0.064,0.2792
Pixelation is literally destroying information so,0.94146454,0.055568196,0.002967338,0.131,0.869,0.0,-0.2755
"I hate how there are ads in this video of someone saying ""it's not you it's Youtube""",0.9414226,0.053856414,0.004720988,0.157,0.606,0.237,0.1521
🥺😢😢😭😭😭😭😭😭😢😢😢😭😭😭😭😭😭,0.94115484,0.052066617,0.0067785825,0.0,1.0,0.0,0.0
male pattern baldness is not being kind to this guy.,0.9408806,0.056257166,0.0028622998,0.0,0.645,0.355,0.6705
The guy that flagged bungie is a good example of how broken the system actually is.,0.9408695,0.05584013,0.0032903878,0.0,0.26,0.74,0.6908
Most of these companies are literally the embodiment of 'lawful/necessary evil',0.9407282,0.05516617,0.0041055437,0.355,0.645,0.0,-0.296
"Ever since I heard the stories of the copyright mob ruining people's lives just because they could and then the companies abusing our information I stopped caring about it. It's basically the wild west. Same with patents. You start a business you can randomly go out of business because of some patent troll with an empty office in Texas. I just don't see a way to take these laws seriously. They're not ethical, not practical, not just, not fair. They're a tool for the powerful. Mostly for destruction and corruption, I wager. If you don't have the cash you can't defend these rights anyway.",0.9407262,0.05495902,0.00431479,0.0,0.736,0.264,0.8189
when i use copyright things i will now say for legal reasons this sucks,0.9404136,0.056459907,0.0031263838,0.556,0.444,0.0,-0.3612
"Tom I'm sorry to say this, but YouTube's and the world's copyright systems are both broken.",0.9400921,0.055398997,0.0045089056,0.0,1.0,0.0,0.0
"No,  YouTube's is broken. The way that they enforce copyright is the definition of bad faith.  This is an outright rejection of one of the foundations of contract law.",0.94002426,0.05609434,0.0038814144,0.0,1.0,0.0,0.0
I fear the day Tom is no longer able to sustain his hairstyle with his growing male patterned baldness...,0.9399816,0.05706656,0.002951899,0.0,1.0,0.0,0.0
"9:46 THAT'S BS! TV shows steal clips from facebook, youtube, twitter and they don't pay SH*T!",0.93991935,0.05504952,0.0050311643,0.0,1.0,0.0,0.0
"Intelectual property isn't a property. It does not exist, and it should not be protected by ANY law.",0.9398892,0.05756842,0.0025423262,0.143,0.857,0.0,-0.128
"Oh boy. YouTube’s copyright system is getting worse and worse. They just allowed a scammer to copyright Bungie and a bunch of Destiny YouTubers! And what’s worse is that Bungie was essentially put on hold for several days before they could finally get in contact with YouTube.

YouTube is asking to be sued into bankruptcy now.",0.9393942,0.05486914,0.00573667,0.0,1.0,0.0,0.0
I cannot imagine a court system defending the individual over the conglomerate... how backwards the US has become.,0.93896854,0.057065412,0.003966004,0.0,0.807,0.193,0.4767
